text,label,is_generated
"Bardzo dobrze wykonane etui, idealnie pasuje do telefonu. Jedyny minus to wyjście na słuchawki. Jest otwór w gumie, ale nie ma go w klapce etui, więc podłączenie słuchawek uniemożliwia zamknięcie klapki. Szkło też pasuje idealnie, natomiast ściereczka, która powinna być nasączona płynem do wyczyszczenia ekranu, była sucha. Poza tym brzegi szkła nie doklejają się dokładnie do ekranu. Ogólnie telefon bardzo dobry, polecam, ale nie dla każdego.",1,True
"Bardzo dobrze wykonane etui, idealnie pasuje do telefonu. Jedyny minus to wyjście na słuchawki. Jest otwór w gumie, ale nie ma go w klapce etui, więc podłączenie słuchawek uniemożliwia zamknięcie klapki. Szkło też pasuje idealnie, natomiast ściereczka, która powinna być nasączona płynem do wyczyszczenia ekranu, była sucha. Poza tym brzegi szkła nie doklejają się dokładnie do ekranu. W zestawie oprócz etui znajduje się również ładowarka.",1,True
"Ogólnie w porządku, ale można używać  tylko w gniazdku. Nie można np. postawić i podłączyć do przedłużacza ze względu na wlot powietrza od spodu. Kupiłem z myślą o suszeniu samochodu w środku i do tego się nie nadaje. Głośny i mocno śmierdzi, ale się może się wypali. Obsługa klienta ok.",0,False
"Ogólnie w porządku, ale można używać  tylko w gniazdku. Nie można np. postawić i podłączyć do przedłużacza ze względu na wlot powietrza od spodu. Kupiłem z myślą o suszeniu samochodu w środku i do tego się nie nadaje. Głośny i mocno śmierdzi, ale się może się wypali. Obsługa klienta ok. Pracuje na elektrycznej baterii i jest ok. Jedyne co mi nie pasuje to brak regulacji obrotów wału korbowego, ale może ktoś z Was wie jak to naprawić.",0,True
"Ogólnie w porządku, ale można używać  tylko w gniazdku. Nie można np. postawić i podłączyć do przedłużacza ze względu na wlot powietrza od spodu. Kupiłem z myślą o suszeniu samochodu w środku i do tego się nie nadaje. Głośny i mocno śmierdzi, ale się może się wypali. Obsługa klienta ok. Tak jak napisałem, kupiłem z myślą o suszeniu w środku, do tego się nie nadaje, a cena nie powala.",0,True
"Ogólnie w porządku, ale można używać  tylko w gniazdku. Nie można np. postawić i podłączyć do przedłużacza ze względu na wlot powietrza od spodu. Kupiłem z myślą o suszeniu samochodu w środku i do tego się nie nadaje. Głośny i mocno śmierdzi, ale się może się wypali. Obsługa klienta ok. Nie polecam. Zalety: - cena - nie polecam - jakość - nie polecam",0,True
"""Po niecałym dniu użytkowania szkło zaczęło się kruszyć i pękać, mimo że telefon był w obudowie i tak na prawdę nie uległ żadnemu upadkowi, ani niczemu co mogło wpłynąć na jego uszkodzenie. Mam też wrażenie, że nieco wpływa na jakość przedniego aparatu, ponieważ czasami obraz jest """"zamglony"""". Dopasowanie jest jednak bardzo dobre i sam klej dobrze trzyma.""",0,False
"""Po niecałym dniu użytkowania szkło zaczęło się kruszyć i pękać, mimo że telefon był w obudowie i tak na prawdę nie uległ żadnemu upadkowi, ani niczemu co mogło wpłynąć na jego uszkodzenie. Mam też wrażenie, że nieco wpływa na jakość przedniego aparatu, ponieważ czasami obraz jest """"zamglony"""". Dopasowanie jest jednak bardzo dobre i sam klej dobrze trzyma.""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""",0,True
"""Po niecałym dniu użytkowania szkło zaczęło się kruszyć i pękać, mimo że telefon był w obudowie i tak na prawdę nie uległ żadnemu upadkowi, ani niczemu co mogło wpłynąć na jego uszkodzenie. Mam też wrażenie, że nieco wpływa na jakość przedniego aparatu, ponieważ czasami obraz jest """"zamglony"""". Dopasowanie jest jednak bardzo dobre i sam klej dobrze trzyma."" - jak na razie jestem zadowolony z użytkowania. Posiadam już 4 różne telefony, a od 2 lat nie miałem styczności z żadnym innym modelem.",0,True
"""Po niecałym dniu użytkowania szkło zaczęło się kruszyć i pękać, mimo że telefon był w obudowie i tak na prawdę nie uległ żadnemu upadkowi, ani niczemu co mogło wpłynąć na jego uszkodzenie. Mam też wrażenie, że nieco wpływa na jakość przedniego aparatu, ponieważ czasami obraz jest """"zamglony"""". Dopasowanie jest jednak bardzo dobre i sam klej dobrze trzyma."""". Bardzo polecam! Teraz nie mogę wyjść z podziwu, że taki telefon wytrzymał tyle czasu, tym bardziej, że jak na telefon, to jest to dość dobry telefon!",0,True
"Akumulatorki ładowały się 30 minut do pełnego ładowania ( a były w stanie rozładowania), więc ich pojemność jest pewnie 550mAh a nie deklarowane. W firmowych o pojemności 2000mAh ładowarka potrzebuje ok 4 godzin do pełnego naładowania. Nie spodziewałem się oczywiście otrzymać tego co jest napisane na obudowie, ale mógłby to być produkt trochę lepszy :)",0,False
"Akumulatorki ładowały się 30 minut do pełnego ładowania ( a były w stanie rozładowania), więc ich pojemność jest pewnie 550mAh a nie deklarowane. W firmowych o pojemności 2000mAh ładowarka potrzebuje ok 4 godzin do pełnego naładowania. Nie spodziewałem się oczywiście otrzymać tego co jest napisane na obudowie, ale mógłby to być produkt trochę lepszy :) Obudowa jest z aluminium i ma bardzo cienkie i miękkie krawędzie. Jakość wykonania w ogóle nie jest zadowalająca. I jak to w polskich firmach bywa - jakość może być dobra ale tylko pod warunkiem",0,True
"Akumulatorki ładowały się 30 minut do pełnego ładowania ( a były w stanie rozładowania), więc ich pojemność jest pewnie 550mAh a nie deklarowane. W firmowych o pojemności 2000mAh ładowarka potrzebuje ok 4 godzin do pełnego naładowania. Nie spodziewałem się oczywiście otrzymać tego co jest napisane na obudowie, ale mógłby to być produkt trochę lepszy :) W tej cenie to bez znaczenia. Na pewno nie jest to telefon za 5k, ale jak ktoś jest w stanie sobie go pozwolić to na pewno warto.",0,True
"Akumulatorki ładowały się 30 minut do pełnego ładowania ( a były w stanie rozładowania), więc ich pojemność jest pewnie 550mAh a nie deklarowane. W firmowych o pojemności 2000mAh ładowarka potrzebuje ok 4 godzin do pełnego naładowania. Nie spodziewałem się oczywiście otrzymać tego co jest napisane na obudowie, ale mógłby to być produkt trochę lepszy :) Kolejna rzecz to takie myki, że ładowarka nie chce się ładować, bo nie jest podłączona do gniazdka (a to nie jest normalne) i po prostu nie ładuje się przez jakiś",0,True
"Płytka, jak płytka. Robi swoje. Trzyma aparat, trzyma się w głowicy. Kupiłem ją jako zamiennik do głowicy Vanguard GH-300T. Była jednak za krótka. Gdyby nie to, byłaby OK. Choć opisują ją jako 38mm, jest jakby trochę za szeroka i za gruba do tej głowicy, ale dałoby się ją zamontować i używać.",1,False
"Płytka, jak płytka. Robi swoje. Trzyma aparat, trzyma się w głowicy. Kupiłem ją jako zamiennik do głowicy Vanguard GH-300T. Była jednak za krótka. Gdyby nie to, byłaby OK. Choć opisują ją jako 38mm, jest jakby trochę za szeroka i za gruba do tej głowicy, ale dałoby się ją zamontować i używać. Niestety, to jest już moje życie, w którym nie ma miejsca na takie rzeczy. Nie chce mi się już bawić w wymianę.",1,True
"Płytka, jak płytka. Robi swoje. Trzyma aparat, trzyma się w głowicy. Kupiłem ją jako zamiennik do głowicy Vanguard GH-300T. Była jednak za krótka. Gdyby nie to, byłaby OK. Choć opisują ją jako 38mm, jest jakby trochę za szeroka i za gruba do tej głowicy, ale dałoby się ją zamontować i używać. Poniżej fotka z mojej skrzynki (jak ktoś nie wie, to się dowie):",1,True
"Płytka, jak płytka. Robi swoje. Trzyma aparat, trzyma się w głowicy. Kupiłem ją jako zamiennik do głowicy Vanguard GH-300T. Była jednak za krótka. Gdyby nie to, byłaby OK. Choć opisują ją jako 38mm, jest jakby trochę za szeroka i za gruba do tej głowicy, ale dałoby się ją zamontować i używać. Jest też nieco za szeroka do okularów. Jest po prostu za wąska. Okulary są za wąskie i są za wąskie. Dokupiłem też okulary o średnicy 45mm, które są bardzo fajne.",1,True
Kamera działa ok ale radio to porażka. Guziki na przodzie to atrapa. Gdyby mi gdzieś pokrętło nie wyleciało bo nawet nie było przyklejone to bym odesłał. Gubi dźwięk i raz gra raz nie. Nawet żeby ściszyć to trzeba sie rozkojarzyć bo pokrętło na panelu nie działa. Nie tracie nerwów na te chińskie badziewia. Lepiej dołożyć i mieć spokój.,0,False
Kamera działa ok ale radio to porażka. Guziki na przodzie to atrapa. Gdyby mi gdzieś pokrętło nie wyleciało bo nawet nie było przyklejone to bym odesłał. Gubi dźwięk i raz gra raz nie. Nawet żeby ściszyć to trzeba sie rozkojarzyć bo pokrętło na panelu nie działa. Nie tracie nerwów na te chińskie badziewia. Lepiej dołożyć i mieć spokój. Tak samo jak na Aliexpress. Jakość zdjęć nie powala.,0,True
Kamera działa ok ale radio to porażka. Guziki na przodzie to atrapa. Gdyby mi gdzieś pokrętło nie wyleciało bo nawet nie było przyklejone to bym odesłał. Gubi dźwięk i raz gra raz nie. Nawet żeby ściszyć to trzeba sie rozkojarzyć bo pokrętło na panelu nie działa. Nie tracie nerwów na te chińskie badziewia. Lepiej dołożyć i mieć spokój. Polecam. Mi osobiście ten model bardzo się spodobał.,0,True
Kamera działa ok ale radio to porażka. Guziki na przodzie to atrapa. Gdyby mi gdzieś pokrętło nie wyleciało bo nawet nie było przyklejone to bym odesłał. Gubi dźwięk i raz gra raz nie. Nawet żeby ściszyć to trzeba sie rozkojarzyć bo pokrętło na panelu nie działa. Nie tracie nerwów na te chińskie badziewia. Lepiej dołożyć i mieć spokój. Na pewno nie kupię od razu bo poczekam aż się trochę przeterminuje.,0,True
"Łatwo zamontować, ale trzeba uważać, bo podkład-zabezpieczenie jest twardsze niż samo szkło. Nie trudno złamać szkło przy odklejaniu od zabezpieczenia. Samo szkło ma dobry poślizg, dobrze przylega i ma odpowiednią ilość kleju. Na minus ramki boczne w kolorze, które zasłaniają boczną krzywiznę. Sam dotyk łapie nawet na zakrzywieniu. Gdyby nie to obramowanie to byłby ideał.",1,False
"Łatwo zamontować, ale trzeba uważać, bo podkład-zabezpieczenie jest twardsze niż samo szkło. Nie trudno złamać szkło przy odklejaniu od zabezpieczenia. Samo szkło ma dobry poślizg, dobrze przylega i ma odpowiednią ilość kleju. Na minus ramki boczne w kolorze, które zasłaniają boczną krzywiznę. Sam dotyk łapie nawet na zakrzywieniu. Gdyby nie to obramowanie to byłby ideał. Poprzednia ramka była dość gruba, ale po oderwaniu od niej kleju, został kawałek. W sumie to jest to do malowania ramek, nie do malowania całości. W przypadku ramki",1,True
"Łatwo zamontować, ale trzeba uważać, bo podkład-zabezpieczenie jest twardsze niż samo szkło. Nie trudno złamać szkło przy odklejaniu od zabezpieczenia. Samo szkło ma dobry poślizg, dobrze przylega i ma odpowiednią ilość kleju. Na minus ramki boczne w kolorze, które zasłaniają boczną krzywiznę. Sam dotyk łapie nawet na zakrzywieniu. Gdyby nie to obramowanie to byłby ideał. Bateria działa bardzo dobrze. Po 3 miesiącach użytkowania można śmiało powiedzieć, że to model który powinien znaleźć się w każdym domu.",1,True
"Łatwo zamontować, ale trzeba uważać, bo podkład-zabezpieczenie jest twardsze niż samo szkło. Nie trudno złamać szkło przy odklejaniu od zabezpieczenia. Samo szkło ma dobry poślizg, dobrze przylega i ma odpowiednią ilość kleju. Na minus ramki boczne w kolorze, które zasłaniają boczną krzywiznę. Sam dotyk łapie nawet na zakrzywieniu. Gdyby nie to obramowanie to byłby ideał. Przypominam, że to szkło nie jest antyrefleksyjne.",1,True
"Działa OK, transfery na pendrive HAMA USB 3.0 (w zasadzie 3.1 Gen 1 po zmianie nazw :v) wyciąga pełną prędkość. Ale! Windows czasem może nie zainstalować sterowników do HUBa, objawia się to problemem z niektórymi urządzeniami. Polecam użyć darmowego  programu  SDI (Snappy Driver Installer) do pobrania sterownika - wtedy nie ma bata, musi działać ;) Warte swojej ceny.",2,False
"Działa OK, transfery na pendrive HAMA USB 3.0 (w zasadzie 3.1 Gen 1 po zmianie nazw :v) wyciąga pełną prędkość. Ale! Windows czasem może nie zainstalować sterowników do HUBa, objawia się to problemem z niektórymi urządzeniami. Polecam użyć darmowego  programu  SDI (Snappy Driver Installer) do pobrania sterownika - wtedy nie ma bata, musi działać ;) Warte swojej ceny. Co do samego produktu, to jak najbardziej polecam. Dźwięk jest naprawdę rewelacyjny, szczególnie podczas muzyki. Ale to nie jest jedyny plus. Na minus - brak sterowników do sprzętu. Pomaga to",2,True
"Działa OK, transfery na pendrive HAMA USB 3.0 (w zasadzie 3.1 Gen 1 po zmianie nazw :v) wyciąga pełną prędkość. Ale! Windows czasem może nie zainstalować sterowników do HUBa, objawia się to problemem z niektórymi urządzeniami. Polecam użyć darmowego  programu  SDI (Snappy Driver Installer) do pobrania sterownika - wtedy nie ma bata, musi działać ;) Warte swojej ceny. Posiada bardzo dobre parametry, ma świetną responsywność, łatwa instalacja, mały rozmiar. Bardzo dobry do gier (ale nie tylko), do przeglądania internetu, oglądania filmów, muzyki. Jeśli chcesz być",2,True
"Działa OK, transfery na pendrive HAMA USB 3.0 (w zasadzie 3.1 Gen 1 po zmianie nazw :v) wyciąga pełną prędkość. Ale! Windows czasem może nie zainstalować sterowników do HUBa, objawia się to problemem z niektórymi urządzeniami. Polecam użyć darmowego  programu  SDI (Snappy Driver Installer) do pobrania sterownika - wtedy nie ma bata, musi działać ;) Warte swojej ceny. Polecam, nie ma co. . Link do pobrania `Snappy Driver Installer: https://www.youtube.com/watch?v=8I7s",2,True
"""Wieszak wykonany w bardzo przyzwoity i solidny sposób. Przeznaczony raczej dla ciężkich telewizorów o dużej przekątnej ekranu. Niestety mimo standardu VESA nie nadaje się do telewizorów o rozstawie otworów 30X20 cm - otwory nie są dopasowane i przy np. przekątnej 55"""" uchwyty będą wystawać poza telewizor, chyba że nawierci się dodatkowe otwory samemu. """,1,False
"""Wieszak wykonany w bardzo przyzwoity i solidny sposób. Przeznaczony raczej dla ciężkich telewizorów o dużej przekątnej ekranu. Niestety mimo standardu VESA nie nadaje się do telewizorów o rozstawie otworów 30X20 cm - otwory nie są dopasowane i przy np. przekątnej 55"""" uchwyty będą wystawać poza telewizor, chyba że nawierci się dodatkowe otwory samemu. ""Estetyczne wykonanie"" - nie odbiegają od innych, podobnych, w których są elementy z metalu. Są jednak za małe, aby pasowały do telewizorów, które mają rozstaw otworów 30x20",1,True
"""Wieszak wykonany w bardzo przyzwoity i solidny sposób. Przeznaczony raczej dla ciężkich telewizorów o dużej przekątnej ekranu. Niestety mimo standardu VESA nie nadaje się do telewizorów o rozstawie otworów 30X20 cm - otwory nie są dopasowane i przy np. przekątnej 55"""" uchwyty będą wystawać poza telewizor, chyba że nawierci się dodatkowe otwory samemu. ""przeszkadza"" w oglądaniu filmów na małym ekranie. W połączeniu z taśmą klejącą powoduje odkształcenie taśmy, co powoduje, że oglądanie filmu jest bardzo trudne. Produkt nie nadaje się do montażu",1,True
"""Wieszak wykonany w bardzo przyzwoity i solidny sposób. Przeznaczony raczej dla ciężkich telewizorów o dużej przekątnej ekranu. Niestety mimo standardu VESA nie nadaje się do telewizorów o rozstawie otworów 30X20 cm - otwory nie są dopasowane i przy np. przekątnej 55"""" uchwyty będą wystawać poza telewizor, chyba że nawierci się dodatkowe otwory samemu. "" - czyli że w miejscu gdzie ma być zamontowany uchwyt będzie musiał być on całkowicie zdemontowany. Nie wiem jak to jest rozwiązane w innych modelach, ale u mnie jest to widoczne.",1,True
"""wg opisu z auk.ji i instrukcji dostarczonej przez producenta czas  działania """"do 8 godzin""""  w praktyce czas działania  jaki udało się uzyskać po całonocnym ładowaniu to 1:45h,  równie dobrze można było by napisać że działa do 1 roku na jednym ładowaniu,  ten adapter to pieniądze wyrzucone w błoto,  nie kupujcie tego""",0,False
"""wg opisu z auk.ji i instrukcji dostarczonej przez producenta czas  działania """"do 8 godzin""""  w praktyce czas działania  jaki udało się uzyskać po całonocnym ładowaniu to 1:45h,  równie dobrze można było by napisać że działa do 1 roku na jednym ładowaniu,  ten adapter to pieniądze wyrzucone w błoto,  nie kupujcie tego""w końcu nie jest to produkt który można używać na codzień"" no i nie wiem skąd takie info że będzie działać dłużej niż 8 godzin? co do montażu to już nie mam pytań.",0,True
"""wg opisu z auk.ji i instrukcji dostarczonej przez producenta czas  działania """"do 8 godzin""""  w praktyce czas działania  jaki udało się uzyskać po całonocnym ładowaniu to 1:45h,  równie dobrze można było by napisać że działa do 1 roku na jednym ładowaniu,  ten adapter to pieniądze wyrzucone w błoto,  nie kupujcie tego"" no bo przecież ""dłużej nie pociągnie"" a to tylko dwie diody LED na 16V i mają 6mm długości.",0,True
"""wg opisu z auk.ji i instrukcji dostarczonej przez producenta czas  działania """"do 8 godzin""""  w praktyce czas działania  jaki udało się uzyskać po całonocnym ładowaniu to 1:45h,  równie dobrze można było by napisać że działa do 1 roku na jednym ładowaniu,  ten adapter to pieniądze wyrzucone w błoto,  nie kupujcie tego"" "">>>>"" nie ma sensu.",0,True
"Jakość wody naprawdę uległa znacznej poprawie, wcześniej czajnik ciągle się zakamieniał, odkąd używamy filtrowanej wody kamienia nie widać wcale.  Do zakupu podchodziliśmy sceptycznie, ale jesteśmy bardzo zadowoleni, gdyż jakość wody u nas w kranie to istna tragedia, pić tego nawet po przegotowaniu się nie dało, a teraz jest dużo lepiej :)",2,False
"Jakość wody naprawdę uległa znacznej poprawie, wcześniej czajnik ciągle się zakamieniał, odkąd używamy filtrowanej wody kamienia nie widać wcale.  Do zakupu podchodziliśmy sceptycznie, ale jesteśmy bardzo zadowoleni, gdyż jakość wody u nas w kranie to istna tragedia, pić tego nawet po przegotowaniu się nie dało, a teraz jest dużo lepiej :) Nawigacja po sieci elektrycznej również jest bardzo dobra. Ogólnie urządzenie bardzo ładne, ale też bardzo, bardzo funkcjonalne. Słychać to na codzień, więc nie ma co narzekać. O",2,True
"Jakość wody naprawdę uległa znacznej poprawie, wcześniej czajnik ciągle się zakamieniał, odkąd używamy filtrowanej wody kamienia nie widać wcale.  Do zakupu podchodziliśmy sceptycznie, ale jesteśmy bardzo zadowoleni, gdyż jakość wody u nas w kranie to istna tragedia, pić tego nawet po przegotowaniu się nie dało, a teraz jest dużo lepiej :) Bardzo się cieszymy, że mamy tak dobrą wodę, bo z kranu można w ciągu dnia napić się naprawdę dobrej herbaty, a po takim przegotowaniu naprawdę jest ona dobra. W zestawie mamy dzbanek",2,True
"Jakość wody naprawdę uległa znacznej poprawie, wcześniej czajnik ciągle się zakamieniał, odkąd używamy filtrowanej wody kamienia nie widać wcale.  Do zakupu podchodziliśmy sceptycznie, ale jesteśmy bardzo zadowoleni, gdyż jakość wody u nas w kranie to istna tragedia, pić tego nawet po przegotowaniu się nie dało, a teraz jest dużo lepiej :) Zdecydowanie polecam ten czajnik, warto!",2,True
"""Sokowirówka godna uwagi. """"odpadki"""" są suche więc dobrze wyciska sok. Trochę mały pojemnik na sok. Z marchewkami radzi sobie nieźle. Sysyem niekapania czasem przypadkowo się zamyka co jest niebezpieczne dla mechanizmu bo może zalać się sokiem ale jest bardzo przydatny bo można w spokoju przelać sok do szklanki bez podkładania dodatkowych pojemniczków. Czysto i wygodnie.  Ja polecam""",2,False
"""Sokowirówka godna uwagi. """"odpadki"""" są suche więc dobrze wyciska sok. Trochę mały pojemnik na sok. Z marchewkami radzi sobie nieźle. Sysyem niekapania czasem przypadkowo się zamyka co jest niebezpieczne dla mechanizmu bo może zalać się sokiem ale jest bardzo przydatny bo można w spokoju przelać sok do szklanki bez podkładania dodatkowych pojemniczków. Czysto i wygodnie.  Ja polecam"" """"""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""",2,True
"""Sokowirówka godna uwagi. """"odpadki"""" są suche więc dobrze wyciska sok. Trochę mały pojemnik na sok. Z marchewkami radzi sobie nieźle. Sysyem niekapania czasem przypadkowo się zamyka co jest niebezpieczne dla mechanizmu bo może zalać się sokiem ale jest bardzo przydatny bo można w spokoju przelać sok do szklanki bez podkładania dodatkowych pojemniczków. Czysto i wygodnie.  Ja polecam"""" """"""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""",2,True
"""Sokowirówka godna uwagi. """"odpadki"""" są suche więc dobrze wyciska sok. Trochę mały pojemnik na sok. Z marchewkami radzi sobie nieźle. Sysyem niekapania czasem przypadkowo się zamyka co jest niebezpieczne dla mechanizmu bo może zalać się sokiem ale jest bardzo przydatny bo można w spokoju przelać sok do szklanki bez podkładania dodatkowych pojemniczków. Czysto i wygodnie.  Ja polecam""""Odpadki"""" , bo z tego co wiem to sok z marchewki nie jest kwaśny. Polecam",2,True
"""Torba świetnie wykonana, zamki bardzo dobrej jakości, ładnie przesuwają się i nie zacinają. Co ważne nie czuć """"Chińczykiem"""" od tej torby. Metka z napisem """"Made in Poland"""" bardzo na plus :) Fajnie jakbyście jeszcze zrobili szmacianą wszywkę w środku z tym napisem bo to ważna sprawa :) Polecam z czystym sumieniem :)""",2,False
"""Torba świetnie wykonana, zamki bardzo dobrej jakości, ładnie przesuwają się i nie zacinają. Co ważne nie czuć """"Chińczykiem"""" od tej torby. Metka z napisem """"Made in Poland"""" bardzo na plus :) Fajnie jakbyście jeszcze zrobili szmacianą wszywkę w środku z tym napisem bo to ważna sprawa :) Polecam z czystym sumieniem :)"" - mój tata. Cena: 800 zł.",2,True
"""Torba świetnie wykonana, zamki bardzo dobrej jakości, ładnie przesuwają się i nie zacinają. Co ważne nie czuć """"Chińczykiem"""" od tej torby. Metka z napisem """"Made in Poland"""" bardzo na plus :) Fajnie jakbyście jeszcze zrobili szmacianą wszywkę w środku z tym napisem bo to ważna sprawa :) Polecam z czystym sumieniem :)""Torba ma długie nogi"" - bezcenna :)",2,True
"""Torba świetnie wykonana, zamki bardzo dobrej jakości, ładnie przesuwają się i nie zacinają. Co ważne nie czuć """"Chińczykiem"""" od tej torby. Metka z napisem """"Made in Poland"""" bardzo na plus :) Fajnie jakbyście jeszcze zrobili szmacianą wszywkę w środku z tym napisem bo to ważna sprawa :) Polecam z czystym sumieniem :)"""" """"""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""",2,True
"Produkt spełnia swoje przeznaczenie, jednakże podczas użytkowania na produkcie pozostają wyraźne ślady zagięć co w znaczącym stopniu szkodzi estetyce. Ślady te nie odkształcają się same, tylko pozostają na produkcie. Za cenę 40 zł od produktu oczekuję nie tylko spełniania swoich funkcji ale również estetycznego wyglądu co niestety w tym przypadku jest psute przez odkształcenia.",0,False
"Produkt spełnia swoje przeznaczenie, jednakże podczas użytkowania na produkcie pozostają wyraźne ślady zagięć co w znaczącym stopniu szkodzi estetyce. Ślady te nie odkształcają się same, tylko pozostają na produkcie. Za cenę 40 zł od produktu oczekuję nie tylko spełniania swoich funkcji ale również estetycznego wyglądu co niestety w tym przypadku jest psute przez odkształcenia. Produkt ten jest wart swojej ceny, ponieważ nie powoduje odkształceń oraz nie traci koloru.",0,True
"Produkt spełnia swoje przeznaczenie, jednakże podczas użytkowania na produkcie pozostają wyraźne ślady zagięć co w znaczącym stopniu szkodzi estetyce. Ślady te nie odkształcają się same, tylko pozostają na produkcie. Za cenę 40 zł od produktu oczekuję nie tylko spełniania swoich funkcji ale również estetycznego wyglądu co niestety w tym przypadku jest psute przez odkształcenia. Produkt jest nowy, fabrycznie zapakowany. Posiada certyfikat CE.",0,True
"Produkt spełnia swoje przeznaczenie, jednakże podczas użytkowania na produkcie pozostają wyraźne ślady zagięć co w znaczącym stopniu szkodzi estetyce. Ślady te nie odkształcają się same, tylko pozostają na produkcie. Za cenę 40 zł od produktu oczekuję nie tylko spełniania swoich funkcji ale również estetycznego wyglądu co niestety w tym przypadku jest psute przez odkształcenia. Pytania: 1. Czy produkt jest zgodny z opisem i zdjęciami? 2. Czy produkt jest odpowiedni dla osób starszych, niepełnosprawnych, itp.? 3. Czy produkt jest odpowiedni dla osób z alergią",0,True
"spełnia swoje zadanie, ale poprzedni model który miałem miał metalowy spód a tu plastik, nie otwiera się bezszelestnie tylko na sucho trochę szoruje (przydałoby się jakieś smarowanie), wydaje sygnał dźwiękowy otwierając się z kilko sek. opóźnieniem, to też w porównaniu do mojej oryginalnej z laptopa trochę dziwne, dioda świeci na żółto, a w starej miałem na pomarańczowo",1,False
"spełnia swoje zadanie, ale poprzedni model który miałem miał metalowy spód a tu plastik, nie otwiera się bezszelestnie tylko na sucho trochę szoruje (przydałoby się jakieś smarowanie), wydaje sygnał dźwiękowy otwierając się z kilko sek. opóźnieniem, to też w porównaniu do mojej oryginalnej z laptopa trochę dziwne, dioda świeci na żółto, a w starej miałem na pomarańczowo, ale to normalne w laptopach z m2, nie wiem czy to ma wpływ na komputer, ale nic nie poradzę, że miałem laptopa z m2, chociaż nie jest to z mojej winy,",1,True
"spełnia swoje zadanie, ale poprzedni model który miałem miał metalowy spód a tu plastik, nie otwiera się bezszelestnie tylko na sucho trochę szoruje (przydałoby się jakieś smarowanie), wydaje sygnał dźwiękowy otwierając się z kilko sek. opóźnieniem, to też w porównaniu do mojej oryginalnej z laptopa trochę dziwne, dioda świeci na żółto, a w starej miałem na pomarańczowo (zapach starego plastiku) i też się nie otwierało, teraz mam inny model, ale tam jest to samo, więc ciężko mi powiedzieć. Na plus fakt że zawsze mogę podmienić baterię na nową",1,True
"spełnia swoje zadanie, ale poprzedni model który miałem miał metalowy spód a tu plastik, nie otwiera się bezszelestnie tylko na sucho trochę szoruje (przydałoby się jakieś smarowanie), wydaje sygnał dźwiękowy otwierając się z kilko sek. opóźnieniem, to też w porównaniu do mojej oryginalnej z laptopa trochę dziwne, dioda świeci na żółto, a w starej miałem na pomarańczowo. Na szczęście ten model już nie jest w sprzedaży.",1,True
"Produkt o doskonałym kompaktowym wymiarze, który sprwuje się bardzo dobrze do podstwowych domowych potrzeb gdzie jest potrzeba odtworzenia płyt DVD. Złącze HDMI zapewnia doskonała jakosc obrazu. Bardzo łatwa obsługa wygodny pilot na zadowalajacym poziomie. Praca z pamieciami Flasch po podpieciu do portu USB uzalezniona od ich objętości im większa pamięć tym dłuższa praca urzadzenia. Do podstawowych potrzeb goraco polecam. ",2,False
"Produkt o doskonałym kompaktowym wymiarze, który sprwuje się bardzo dobrze do podstwowych domowych potrzeb gdzie jest potrzeba odtworzenia płyt DVD. Złącze HDMI zapewnia doskonała jakosc obrazu. Bardzo łatwa obsługa wygodny pilot na zadowalajacym poziomie. Praca z pamieciami Flasch po podpieciu do portu USB uzalezniona od ich objętości im większa pamięć tym dłuższa praca urzadzenia. Do podstawowych potrzeb goraco polecam. ``Czyste i mocne wykonanie`` - jakość wykonania jest wysoka. Konstrukcja jest lekka i solidna. Posiada plastikowa obudowe która jest bardzo wytrzymała. ``Łatwe ład",2,True
"Produkt o doskonałym kompaktowym wymiarze, który sprwuje się bardzo dobrze do podstwowych domowych potrzeb gdzie jest potrzeba odtworzenia płyt DVD. Złącze HDMI zapewnia doskonała jakosc obrazu. Bardzo łatwa obsługa wygodny pilot na zadowalajacym poziomie. Praca z pamieciami Flasch po podpieciu do portu USB uzalezniona od ich objętości im większa pamięć tym dłuższa praca urzadzenia. Do podstawowych potrzeb goraco polecam. 😍 Idealny do kazdego salonu w domu, ale również do biura. 😍 Oferuje wysokiej jakosci obudowe wykonana z wysokiej jakości tworzywa sztucznego. �",2,True
"Produkt o doskonałym kompaktowym wymiarze, który sprwuje się bardzo dobrze do podstwowych domowych potrzeb gdzie jest potrzeba odtworzenia płyt DVD. Złącze HDMI zapewnia doskonała jakosc obrazu. Bardzo łatwa obsługa wygodny pilot na zadowalajacym poziomie. Praca z pamieciami Flasch po podpieciu do portu USB uzalezniona od ich objętości im większa pamięć tym dłuższa praca urzadzenia. Do podstawowych potrzeb goraco polecam. ````````````````````````````````````````",2,True
"Wygląd jak na zdjęciach, jednak cyfry są zbyt wąskie. UWAGA  w opisie przedmiotu nie ma informacji, że zegarek nie posiada trybu 24h, jest tylko 12AM/PM. Gdyby to było zamieszczone w opisie, to nie kupiłbym go. Chyba nie ma w zegarku bardziej irytującej rzeczy, jak gdy zamiast np. 15:00 widzę 3:00.",0,False
